,duration,srcbytes,dstbytes,land,wrongfragment,urgent,hot,numfailedlogins,loggedin,numcompromised,rootshell,suattempted,numfilecreations,numshells,numaccessfiles,ishostlogin,count,srvcount,serrorrate,rerrorrate,samesrvrate,diffsrvrate,srvdiffhostrate,dsthostcount,dsthostsrvcount,dsthostdiffsrvrate,dsthostsamesrcportrate,dsthostsrvdiffhostrate,protocol_encoded,service_encoded,flag_encoded
23867,0,7940,0,0,0,0,0,0,1,0,0,0,2,0,0,0,9,1,0.11,0.0,0.11,0.22,0.0,255,1,0.07,0.37,0.0,80114.2882489848,312548.73411332874,20938.455295185224
59105,0,2056,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,14,0.0,0.0,1.0,0.0,0.0,155,84,0.05,0.45,0.02,80114.2882489848,143597.02653061223,20938.455295185224
26700,0,194,535,0,0,0,0,0,1,0,0,0,0,0,0,0,37,38,0.0,0.0,1.0,0.0,0.05,87,255,0.0,0.01,0.02,80114.2882489848,6006.81136893252,20938.455295185224
39035,0,247,2383,0,0,0,0,0,1,0,0,0,0,0,0,0,17,17,0.0,0.0,1.0,0.0,0.0,255,255,0.0,0.0,0.0,80114.2882489848,6006.81136893252,20938.455295185224
32474,0,232,933,0,0,0,0,0,1,0,0,0,0,0,0,0,13,14,0.0,0.0,1.0,0.0,0.14,255,255,0.0,0.0,0.0,80114.2882489848,6006.81136893252,20938.455295185224
21682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,4,1.0,0.0,0.02,0.06,0.0,255,6,0.09,0.0,0.0,80114.2882489848,90075.67057154624,0.02536512582135376
68986,0,321,1560,0,0,0,0,0,1,0,0,0,0,0,0,0,14,15,0.0,0.0,1.0,0.0,0.13,120,168,0.0,0.01,0.02,80114.2882489848,6006.81136893252,20938.455295185224
67704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,6,1.0,0.0,0.02,0.05,0.0,255,6,0.05,0.0,0.0,80114.2882489848,0.002277904328018223,0.02536512582135376
92377,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,13,13,0.0,1.0,0.0,141.21503368238513,90075.67057154624,20938.455295185224
66140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,58,255,0.0,0.02,0.16,80114.2882489848,6006.81136893252,0.0
21984,0,309,1362,0,0,0,0,0,1,0,0,0,0,0,0,0,4,16,0.0,0.0,1.0,0.0,0.12,178,255,0.0,0.01,0.02,80114.2882489848,6006.81136893252,20938.455295185224
22666,0,229,7149,0,0,0,0,0,1,0,0,0,0,0,0,0,6,6,0.0,0.0,1.0,0.0,0.0,255,255,0.0,0.0,0.0,80114.2882489848,6006.81136893252,20938.455295185224
21884,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.5,1.0,0.0,255,18,0.01,0.08,0.0,342.9415600096595,134.14285714285714,20938.455295185224
14146,1,9,139,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.5,1.0,0.0,248,15,0.02,0.0,0.0,80114.2882489848,392462.37577815505,20938.455295185224
78346,3,830,337,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,33,187,0.12,0.03,0.01,80114.2882489848,32667.764255435526,20938.455295185224
120506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,10,1.0,0.0,0.05,0.06,0.0,255,12,0.08,0.0,0.0,80114.2882489848,90075.67057154624,0.02536512582135376
45409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,1,0.01,0.95,0.01,1.0,0.0,255,1,0.64,0.0,0.0,80114.2882489848,90075.67057154624,0.0
107575,0,222,1718,0,0,0,0,0,1,0,0,0,0,0,0,0,6,6,0.0,0.0,1.0,0.0,0.0,212,255,0.0,0.0,0.01,80114.2882489848,6006.81136893252,20938.455295185224
52882,0,7280,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,8,0.0,0.0,1.0,0.0,0.0,218,48,0.02,0.22,0.0,80114.2882489848,143597.02653061223,20938.455295185224
11464,0,267,3563,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0.0,0.0,1.0,0.0,0.5,255,248,0.01,0.0,0.0,80114.2882489848,6006.81136893252,20938.455295185224
48526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0.12,0.86,0.0,1.0,0.0,255,1,1.0,0.0,0.0,80114.2882489848,312548.73411332874,0.0
108762,0,237,1225,0,0,0,0,0,1,0,0,0,0,0,0,0,15,31,0.0,0.0,1.0,0.0,0.06,255,255,0.0,0.0,0.0,80114.2882489848,6006.81136893252,20938.455295185224
54084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,12,0.0,1.0,0.04,0.06,0.0,255,12,0.09,0.0,0.0,80114.2882489848,0.029953917050691243,444704.5544174136
94995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,12,1.0,0.0,0.43,0.07,0.0,228,54,0.02,0.01,0.04,80114.2882489848,143597.02653061223,0.02536512582135376
119546,0,43,132,0,0,0,0,0,0,0,0,0,0,0,0,0,32,71,0.0,0.0,1.0,0.0,0.03,255,254,0.01,0.0,0.0,141.21503368238513,130.25666261196506,20938.455295185224
43984,4190,146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.0,0.0,0.25,0.75,0.0,255,3,0.61,0.93,0.0,141.21503368238513,312548.73411332874,20938.455295185224
104597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,54,255,0.0,0.02,0.07,80114.2882489848,6006.81136893252,0.0
105605,0,322,1694,0,0,0,0,0,1,0,0,0,0,0,0,0,4,9,0.0,0.0,1.0,0.0,0.33,255,255,0.0,0.0,0.0,80114.2882489848,6006.81136893252,20938.455295185224
81385,0,222,2053,0,0,0,0,0,1,0,0,0,0,0,0,0,30,31,0.0,0.0,1.0,0.0,0.06,30,255,0.0,0.03,0.02,80114.2882489848,6006.81136893252,20938.455295185224
6142,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0.0,0.0,1.0,0.0,1.0,3,95,0.0,1.0,0.25,342.9415600096595,11.793976429506765,20938.455295185224
40820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,7,0.0,1.0,0.04,0.07,0.0,255,7,0.08,0.0,0.0,80114.2882489848,0.0024691358024691358,0.0
10249,0,324,2638,0,0,0,0,0,1,0,0,0,0,0,0,0,17,17,0.0,0.0,1.0,0.0,0.0,255,255,0.0,0.0,0.0,80114.2882489848,6006.81136893252,20938.455295185224
23450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,8,1.0,0.0,0.08,0.06,0.0,255,5,0.07,0.0,0.0,80114.2882489848,0.10472972972972973,0.02536512582135376
69471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,9,1.0,0.0,0.25,0.14,0.0,255,10,0.08,0.0,0.0,80114.2882489848,0.001834862385321101,0.02536512582135376
115816,0,0,17520,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,255,255,0.0,0.0,0.0,80114.2882489848,6006.81136893252,1931.5
102022,0,46,134,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,0.0,0.0,1.0,0.0,0.0,152,98,0.02,0.01,0.0,141.21503368238513,130.25666261196506,20938.455295185224
1196,0,224,8621,0,0,0,0,0,1,0,0,0,0,0,0,0,14,18,0.0,0.0,1.0,0.0,0.22,14,255,0.0,0.07,0.07,80114.2882489848,6006.81136893252,20938.455295185224
52232,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,0.0,0.0,1.0,0.0,1.0,3,31,0.0,1.0,0.26,342.9415600096595,11.793976429506765,20938.455295185224
17343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,14,1.0,0.0,0.08,0.06,0.0,255,5,0.07,0.0,0.0,80114.2882489848,90075.67057154624,0.02536512582135376
62951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,20,1.0,0.0,0.09,0.06,0.0,255,20,0.09,0.0,0.0,80114.2882489848,0.001443001443001443,0.02536512582135376
40770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,12,1.0,0.0,0.04,0.05,0.0,255,12,0.05,0.0,0.0,80114.2882489848,0.001443001443001443,0.02536512582135376
102441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,8,0.0,1.0,0.07,0.08,0.0,255,8,0.07,0.0,0.0,80114.2882489848,0.0014084507042253522,0.0
81926,0,231,3072,0,0,0,0,0,1,0,0,0,0,0,0,0,12,18,0.0,0.0,1.0,0.0,0.11,48,255,0.0,0.02,0.05,80114.2882489848,6006.81136893252,20938.455295185224
104460,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,105,131,0.0,1.0,0.11,342.9415600096595,11.793976429506765,20938.455295185224
409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,1.0,0.0,1.0,0.0,0.0,135,75,0.01,0.01,0.0,80114.2882489848,190410.34806629835,0.02536512582135376
119270,2,2194619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,0.0,0.0,119,134,0.05,0.57,0.01,80114.2882489848,143597.02653061223,20938.455295185224
72388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,16,1.0,0.0,0.15,0.06,0.0,255,3,0.07,0.0,0.0,80114.2882489848,392462.37577815505,0.02536512582135376
110861,0,328,277,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,255,255,0.0,0.0,0.0,80114.2882489848,6006.81136893252,20938.455295185224
56288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,2,1.0,0.0,0.01,0.07,0.0,255,2,0.07,0.0,0.0,80114.2882489848,0.001451378809869376,0.02536512582135376
22556,0,209,2649,0,0,0,0,0,1,0,0,0,0,0,0,0,15,40,0.0,0.0,1.0,0.0,0.05,51,255,0.0,0.02,0.04,80114.2882489848,6006.81136893252,20938.455295185224
125106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,7,1.0,0.0,0.03,0.06,0.0,255,14,0.07,0.0,0.0,80114.2882489848,90075.67057154624,0.02536512582135376
38329,0,367,15863,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0.0,0.0,1.0,0.0,0.0,60,255,0.0,0.02,0.02,80114.2882489848,6006.81136893252,20938.455295185224
95090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,7,1.0,0.0,0.3,0.17,0.0,185,49,0.02,0.02,0.04,80114.2882489848,392462.37577815505,0.02536512582135376
24240,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,0.0,0.0,255,226,0.01,0.01,0.0,141.21503368238513,90075.67057154624,20938.455295185224
48389,0,330,3983,0,0,0,0,0,1,0,0,0,0,0,0,0,12,12,0.0,0.0,1.0,0.0,0.0,90,255,0.0,0.01,0.07,80114.2882489848,6006.81136893252,20938.455295185224
51841,0,15722,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,6,0.0,0.0,1.0,0.0,0.0,116,76,0.13,0.39,0.03,80114.2882489848,143597.02653061223,20938.455295185224
63015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,12,1.0,0.0,0.08,0.06,0.0,255,12,0.05,0.0,0.0,80114.2882489848,0.10472972972972973,0.02536512582135376
78713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,9,1.0,0.0,0.03,0.06,0.0,255,9,0.07,0.0,0.0,80114.2882489848,0.7915057915057915,0.02536512582135376
27782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,15,1.0,0.0,0.13,0.05,0.0,255,17,0.06,0.0,0.0,80114.2882489848,90075.67057154624,0.02536512582135376
34297,0,365,516,0,0,0,0,0,1,0,0,0,0,0,0,0,12,12,0.0,0.0,1.0,0.0,0.0,255,255,0.0,0.0,0.0,80114.2882489848,6006.81136893252,20938.455295185224
34292,0,280,2474,0,0,0,0,0,1,0,0,0,0,0,0,0,4,6,0.0,0.0,1.0,0.0,0.33,255,255,0.0,0.0,0.0,80114.2882489848,6006.81136893252,20938.455295185224
12599,0,265,7065,0,0,0,0,0,1,0,0,0,0,0,0,0,4,6,0.0,0.0,1.0,0.0,0.33,10,255,0.0,0.1,0.04,80114.2882489848,6006.81136893252,20938.455295185224
41470,0,105,147,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0.0,0.0,0.12,0.25,0.0,255,205,0.01,0.0,0.0,141.21503368238513,90075.67057154624,20938.455295185224
33367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,6,1.0,0.0,0.03,0.07,0.0,255,5,0.08,0.0,0.0,80114.2882489848,90075.67057154624,0.02536512582135376
100772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.0,1.0,0.33,0.67,0.0,173,1,0.03,0.02,0.0,80114.2882489848,90075.67057154624,0.0
31467,0,204,1982,0,0,0,0,0,1,0,0,0,0,0,0,0,15,15,0.0,0.0,1.0,0.0,0.0,73,255,0.0,0.01,0.02,80114.2882489848,6006.81136893252,20938.455295185224
54516,0,311,1667,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,0.0,0.0,1.0,0.0,0.0,96,255,0.0,0.01,0.03,80114.2882489848,6006.81136893252,20938.455295185224
75037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,1,0.0,1.0,0.0,0.07,0.0,255,1,0.08,0.0,0.0,80114.2882489848,0.002173913043478261,0.0
8805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,1.0,0.0,0.0,241,1,0.95,0.97,0.0,80114.2882489848,90075.67057154624,0.0
117033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,3,1.0,0.0,0.01,0.06,0.0,255,3,0.05,0.0,0.0,80114.2882489848,0.01282051282051282,0.02536512582135376
47281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,15,1.0,0.0,0.11,0.06,0.0,255,19,0.06,0.0,0.0,80114.2882489848,90075.67057154624,0.02536512582135376
64563,0,45,123,0,0,0,0,0,0,0,0,0,0,0,0,0,184,184,0.0,0.0,1.0,0.0,0.0,255,255,0.0,0.0,0.0,141.21503368238513,130.25666261196506,20938.455295185224
33242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,9,1.0,0.0,0.03,0.05,0.0,255,9,0.06,0.0,0.0,80114.2882489848,55.479789103690685,0.02536512582135376
39179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,11,1.0,0.0,0.22,0.08,0.0,255,63,0.02,0.01,0.0,80114.2882489848,190410.34806629835,0.02536512582135376
62305,0,177,3314,0,0,0,0,0,1,0,0,0,0,0,0,0,2,7,0.0,0.0,1.0,0.0,0.29,40,245,0.0,0.03,0.01,80114.2882489848,6006.81136893252,20938.455295185224
97734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,1,0.01,0.92,0.01,1.0,0.0,255,1,0.53,0.0,0.0,80114.2882489848,90075.67057154624,0.0
20356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,72,255,0.0,0.01,0.15,80114.2882489848,6006.81136893252,0.0
121246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,14,1.0,0.0,0.06,0.07,0.0,255,14,0.09,0.0,0.0,80114.2882489848,0.0014084507042253522,0.02536512582135376
36988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,17,0.0,1.0,0.15,0.06,0.0,255,17,0.06,0.0,0.0,80114.2882489848,0.002061855670103093,0.0
8489,0,302,572,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0.0,0.0,1.0,0.0,0.0,3,255,0.0,0.33,0.03,80114.2882489848,6006.81136893252,20938.455295185224
109053,0,10,38,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,28,2,0.18,0.04,0.0,80114.2882489848,11.256544502617801,20938.455295185224
742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,15,1.0,0.0,0.06,0.06,0.0,255,15,0.07,0.0,0.0,80114.2882489848,0.0016207455429497568,0.02536512582135376
41766,0,1572,335,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0.0,0.0,0.5,1.0,1.0,255,107,0.02,0.0,0.0,80114.2882489848,32667.764255435526,20938.455295185224
49475,0,1185,329,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0.0,0.0,0.5,1.0,0.0,242,192,0.02,0.0,0.01,80114.2882489848,32667.764255435526,20938.455295185224
73772,0,1699,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,9,0.0,0.0,1.0,0.0,0.0,29,115,0.14,0.52,0.03,80114.2882489848,143597.02653061223,20938.455295185224
72244,0,9311,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,7,0.0,0.0,1.0,0.0,0.0,165,77,0.02,0.26,0.03,80114.2882489848,143597.02653061223,20938.455295185224
23158,1,1287,366,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,8,239,0.0,0.12,0.02,80114.2882489848,32667.764255435526,20938.455295185224
73653,0,207,15789,0,0,0,0,0,1,0,0,0,0,0,0,0,5,5,0.0,0.0,1.0,0.0,0.0,5,255,0.0,0.2,0.06,80114.2882489848,6006.81136893252,20938.455295185224
74197,0,325,7491,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,3,255,0.0,0.33,0.04,80114.2882489848,6006.81136893252,20938.455295185224
1505,0,224,347,0,0,0,0,0,1,0,0,0,0,0,0,0,7,7,0.0,0.0,1.0,0.0,0.0,45,255,0.0,0.02,0.05,80114.2882489848,6006.81136893252,20938.455295185224
123203,0,222,834,0,0,0,0,0,1,0,0,0,0,0,0,0,18,18,0.0,0.0,1.0,0.0,0.0,208,255,0.0,0.0,0.03,80114.2882489848,6006.81136893252,20938.455295185224
71742,0,323,1906,0,0,0,0,0,1,0,0,0,0,0,0,0,8,8,0.0,0.0,1.0,0.0,0.0,70,179,0.0,0.01,0.03,80114.2882489848,6006.81136893252,20938.455295185224
54681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,3,1.0,0.0,0.01,0.06,0.0,255,3,0.08,0.0,0.0,80114.2882489848,0.0020964360587002098,0.02536512582135376
77705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,14,1.0,0.0,0.06,0.06,0.0,255,14,0.06,0.0,0.0,80114.2882489848,0.0016207455429497568,0.02536512582135376
31483,0,290,404,0,0,0,0,0,1,0,0,0,0,0,0,0,13,13,0.0,0.0,1.0,0.0,0.0,111,255,0.0,0.01,0.04,80114.2882489848,6006.81136893252,20938.455295185224
105734,0,376,14953,0,0,0,0,0,1,0,0,0,0,0,0,0,21,21,0.0,0.0,1.0,0.0,0.0,255,255,0.0,0.0,0.0,80114.2882489848,6006.81136893252,20938.455295185224
80573,0,1329,284,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,159,193,0.04,0.01,0.01,80114.2882489848,32667.764255435526,20938.455295185224
40392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,39,255,0.0,0.03,0.06,80114.2882489848,6006.81136893252,0.0
49874,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,0.0,0.0,32,42,0.09,0.12,0.07,80114.2882489848,143597.02653061223,20938.455295185224
78028,0,310,513,0,0,0,0,0,1,0,0,0,0,0,0,0,23,27,0.0,0.0,1.0,0.0,0.11,255,255,0.0,0.01,0.0,80114.2882489848,6006.81136893252,20938.455295185224
17448,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,28,11,0.14,0.04,0.27,80114.2882489848,392462.37577815505,20938.455295185224
97870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,17,1.0,0.0,0.12,0.06,0.0,255,2,0.06,0.0,0.0,80114.2882489848,90075.67057154624,0.02536512582135376
40393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,6,1.0,0.0,0.02,0.07,0.0,255,6,0.07,0.0,0.0,80114.2882489848,11.256544502617801,0.02536512582135376
2310,0,339,2289,0,0,0,0,0,1,0,0,0,0,0,0,0,8,9,0.0,0.0,1.0,0.0,0.22,17,255,0.0,0.06,0.06,80114.2882489848,6006.81136893252,20938.455295185224
54582,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0.0,0.0,1.0,0.0,1.0,1,191,0.0,1.0,0.5,342.9415600096595,11.793976429506765,20938.455295185224
93301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,18,247,0.0,0.06,0.13,80114.2882489848,6006.81136893252,0.0
10864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1.0,0.0,0.5,1.0,0.0,255,9,0.09,0.0,0.0,80114.2882489848,0.0,0.02536512582135376
97896,0,157,405,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,16,255,0.0,0.06,0.02,80114.2882489848,6006.81136893252,20938.455295185224
41192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,13,1.0,0.0,0.14,0.07,0.0,255,13,0.06,0.0,0.0,80114.2882489848,90075.67057154624,0.02536512582135376
88739,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,4,0.0,0.0,0.12,0.09,0.0,255,13,0.68,0.35,0.0,141.21503368238513,90075.67057154624,20938.455295185224
113984,0,333,10910,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0.0,0.0,1.0,0.0,0.0,36,255,0.0,0.03,0.04,80114.2882489848,6006.81136893252,20938.455295185224
36724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,9,0.64,0.0,0.04,0.04,0.0,255,12,0.05,0.0,0.0,80114.2882489848,90075.67057154624,0.02536512582135376
5159,0,165,4357,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,25,255,0.0,0.04,0.02,80114.2882489848,6006.81136893252,20938.455295185224
75050,0,215,29228,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0.0,0.0,1.0,0.0,0.0,255,255,0.0,0.0,0.0,80114.2882489848,6006.81136893252,20938.455295185224
64640,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0.0,0.0,0.2,0.6,0.0,255,23,0.62,0.09,0.0,80114.2882489848,143597.02653061223,20938.455295185224
60659,0,234,7605,0,0,0,0,0,1,0,0,0,0,0,0,0,14,14,0.0,0.0,1.0,0.0,0.0,114,255,0.0,0.01,0.03,80114.2882489848,6006.81136893252,20938.455295185224
63774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,12,1.0,0.0,0.12,0.06,0.0,255,19,0.08,0.0,0.0,80114.2882489848,90075.67057154624,0.02536512582135376
68456,4,832,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,3,22,0.0,1.0,0.14,80114.2882489848,143597.02653061223,20938.455295185224
11207,0,226,12884,0,0,0,0,0,1,0,0,0,0,0,0,0,11,22,0.0,0.0,1.0,0.0,0.09,255,255,0.0,0.0,0.0,80114.2882489848,6006.81136893252,20938.455295185224
39072,0,334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,5,27,0.0,1.0,0.19,80114.2882489848,143597.02653061223,20938.455295185224
24735,0,501760,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,0.0,0.0,196,42,0.02,0.21,0.0,80114.2882489848,143597.02653061223,20938.455295185224
62720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,4,1.0,0.0,0.02,0.08,0.0,255,4,0.09,0.0,0.0,80114.2882489848,90075.67057154624,0.02536512582135376
19310,2639,147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,255,2,0.76,1.0,0.0,141.21503368238513,312548.73411332874,20938.455295185224
24178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,9,0.0,1.0,0.03,0.06,0.0,255,23,0.07,0.0,0.0,80114.2882489848,90075.67057154624,0.0
81237,0,246,1875,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0.0,0.0,1.0,0.0,0.0,255,255,0.0,0.0,0.0,80114.2882489848,6006.81136893252,20938.455295185224
33930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,2,1.0,0.0,0.01,0.06,0.0,255,19,0.07,0.0,0.0,80114.2882489848,0.002881844380403458,0.02536512582135376
45160,0,195,1205,0,0,0,0,0,1,0,0,0,0,0,0,0,4,6,0.0,0.0,1.0,0.0,0.5,17,123,0.0,0.06,0.09,80114.2882489848,6006.81136893252,20938.455295185224
5441,0,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,218,0.0,0.0,1.0,0.0,0.0,255,218,0.01,0.85,0.0,342.9415600096595,878.9954427083334,20938.455295185224
23351,0,251,5199,0,0,0,0,0,1,0,0,0,0,0,0,0,15,15,0.0,0.0,1.0,0.0,0.0,15,255,0.0,0.07,0.01,80114.2882489848,6006.81136893252,20938.455295185224
264,0,167,709,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0.0,0.0,1.0,0.0,0.75,5,255,0.0,0.2,0.02,80114.2882489848,6006.81136893252,20938.455295185224
122744,0,43,133,0,0,0,0,0,0,0,0,0,0,0,0,0,29,65,0.0,0.0,1.0,0.0,0.03,255,208,0.02,0.0,0.0,141.21503368238513,130.25666261196506,20938.455295185224
118974,5,38,130,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,2,3,1.0,0.5,0.67,80114.2882489848,2761.4583333333335,20938.455295185224
47918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,14,1.0,0.0,0.15,0.06,0.0,255,14,0.06,0.0,0.0,80114.2882489848,0.05384615384615385,0.02536512582135376
114981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,3,0.0,1.0,0.03,0.08,0.0,255,3,0.07,0.0,0.0,80114.2882489848,0.0013623978201634877,0.0
123274,0,319,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,22,86,0.09,0.86,0.03,80114.2882489848,143597.02653061223,20938.455295185224
118172,0,187,1364,0,0,0,0,0,1,0,0,0,0,0,0,0,8,17,0.0,0.0,1.0,0.0,0.24,255,255,0.0,0.01,0.0,80114.2882489848,6006.81136893252,20938.455295185224
50583,0,935,335,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0.0,0.0,1.0,0.0,1.0,192,144,0.02,0.01,0.01,80114.2882489848,32667.764255435526,20938.455295185224
100590,0,320,2076,0,0,0,0,0,1,0,0,0,0,0,0,0,6,6,0.0,0.0,1.0,0.0,0.0,115,115,0.0,0.01,0.0,80114.2882489848,6006.81136893252,20938.455295185224
