,x,y,z,subject
132,0.04,0.03,1.0,3
133,0.04,0.03,1.0,3
134,0.04,0.02,1.0,3
135,0.04,0.03,1.0,3
136,0.04,0.02,1.0,3
137,0.04,0.03,1.0,3
138,0.04,0.02,1.0,3
139,0.04,0.03,1.0,3
140,0.04,0.02,1.0,3
141,0.04,0.03,1.0,3
142,0.04,0.02,1.0,3
143,0.04,0.03,1.01,3
144,0.04,0.03,1.0,3
145,0.04,0.03,1.0,3
146,0.04,0.02,1.0,3
147,0.04,0.02,1.0,3
148,0.04,0.02,1.0,3
149,0.04,0.03,1.0,3
150,0.04,0.02,1.0,3
151,0.04,0.02,1.0,3
152,0.04,0.03,1.0,3
153,0.04,0.02,1.01,3
154,-0.09,-0.01,1.16,3
155,0.01,0.02,1.06,3
156,0.11,0.05,0.9,3
157,0.1,-0.04,0.89,3
158,0.11,-0.02,0.97,3
159,0.03,0.04,0.97,3
160,0.02,0.0,1.13,3
161,0.0,0.02,0.99,3
162,-0.07,0.04,1.0,3
163,0.05,0.04,1.0,3
164,0.04,0.03,1.0,3
165,0.04,0.02,1.0,3
166,0.04,0.03,1.0,3
167,0.04,0.03,1.0,3
168,0.04,0.03,1.0,3
169,0.04,0.02,1.0,3
170,0.04,0.02,1.0,3
171,0.04,0.03,1.0,3
172,0.04,0.02,1.0,3
173,0.04,0.03,1.0,3
174,0.04,0.03,1.0,3
175,0.04,0.03,1.0,3
176,0.04,0.02,1.0,3
177,0.04,0.02,1.0,3
178,0.04,0.03,1.0,3
179,0.04,0.03,1.0,3
180,0.04,0.03,1.0,3
181,0.04,0.03,1.0,3
182,0.04,0.02,1.0,3
183,0.04,0.03,1.0,3
184,0.04,0.03,1.0,3
185,0.04,0.03,1.0,3
186,0.04,0.03,1.0,3
187,0.04,0.02,1.0,3
188,0.04,0.03,1.0,3
189,0.04,0.03,1.0,3
190,0.04,0.03,1.0,3
191,0.04,0.02,1.0,3
192,0.06,0.02,1.0,3
193,-0.07,-0.06,1.17,3
194,0.07,0.05,1.07,3
195,0.08,0.01,0.86,3
196,0.09,-0.05,0.94,3
197,0.07,0.01,1.02,3
198,0.02,0.04,1.0,3
199,0.0,0.01,1.03,3
200,0.03,0.02,1.03,3
201,0.04,0.04,1.01,3
202,0.04,0.03,1.0,3
203,0.04,0.02,1.0,3
204,0.04,0.02,1.0,3
205,0.04,0.02,1.0,3
206,0.04,0.03,1.0,3
207,0.04,0.03,1.0,3
208,0.04,0.02,1.0,3
209,0.04,0.03,1.0,3
210,0.04,0.03,1.0,3
211,0.04,0.03,1.0,3
212,0.04,0.02,1.0,3
213,0.04,0.03,1.0,3
214,0.04,0.03,1.0,3
215,0.04,0.03,1.0,3
216,0.04,0.03,1.0,3
217,0.04,0.02,1.0,3
218,0.04,0.03,1.0,3
219,0.04,0.02,1.0,3
220,0.04,0.03,1.0,3
221,0.04,0.02,1.0,3
222,0.04,0.03,1.0,3
223,0.04,0.02,1.0,3
224,0.04,0.02,1.0,3
225,0.04,0.03,1.0,3
226,0.04,0.03,1.0,3
227,0.04,0.02,1.0,3
228,0.05,0.02,1.0,3
229,0.04,0.03,1.0,3
230,0.03,0.03,1.0,3
231,0.08,0.0,1.05,3
232,0.02,0.07,1.02,3
233,0.09,0.06,0.86,3
234,0.11,-0.02,0.96,3
235,0.1,0.02,0.97,3
236,0.08,0.0,1.11,3
237,0.02,0.04,1.02,3
238,0.02,0.05,1.01,3
239,0.04,0.04,1.0,3
240,0.04,0.03,1.0,3
241,0.04,0.03,1.0,3
242,0.04,0.02,1.0,3
243,0.04,0.03,1.0,3
244,0.04,0.02,1.01,3
245,0.04,0.02,1.0,3
246,0.04,0.03,1.0,3
247,0.04,0.03,1.0,3
248,0.04,0.02,1.0,3
249,0.04,0.02,1.0,3
250,0.04,0.03,1.0,3
251,0.04,0.02,1.0,3
252,0.04,0.03,1.0,3
253,0.04,0.03,1.0,3
254,0.04,0.03,1.0,3
255,0.04,0.02,1.0,3
256,0.04,0.03,1.0,3
257,0.04,0.02,1.0,3
258,0.04,0.03,1.0,3
259,0.04,0.02,1.0,3
260,0.04,0.02,1.0,3
261,0.04,0.02,1.0,3
262,0.04,0.03,1.0,3
263,0.04,0.02,1.0,3
264,0.04,0.02,1.0,3
265,0.04,0.02,1.01,3
266,0.04,0.03,1.0,3
267,0.04,0.03,1.0,3
268,0.04,0.03,1.0,3
269,0.04,0.03,1.0,3
270,0.03,0.05,1.01,3
271,0.03,0.03,1.01,3
272,-0.03,0.17,1.11,3
273,0.06,0.0,1.02,3
274,0.1,0.01,0.86,3
275,0.07,-0.04,0.92,3
276,0.02,0.01,1.04,3
277,0.05,0.08,1.07,3
278,-0.01,0.02,1.06,3
279,0.0,0.02,0.95,3
280,0.02,0.04,1.01,3
281,0.04,0.02,1.0,3
282,0.05,0.04,1.0,3
283,0.04,0.02,1.0,3
284,0.04,0.02,1.0,3
285,0.04,0.02,1.0,3
286,0.04,0.03,1.0,3
287,0.04,0.02,1.0,3
288,0.04,0.03,1.0,3
289,0.04,0.02,1.0,3
290,0.04,0.03,1.0,3
291,0.04,0.02,1.0,3
292,0.04,0.03,1.0,3
293,0.04,0.03,1.0,3
294,0.04,0.03,1.0,3
295,0.04,0.03,1.0,3
296,0.04,0.03,1.0,3
297,0.04,0.02,1.0,3
298,0.04,0.03,1.0,3
299,0.04,0.03,1.0,3
300,0.04,0.03,1.0,3
301,0.04,0.03,1.0,3
302,0.04,0.03,1.0,3
303,0.04,0.03,1.0,3
304,0.04,0.02,1.0,3
305,0.04,0.02,1.0,3
306,0.04,0.03,1.0,3
307,0.04,0.03,1.0,3
308,0.04,0.03,1.0,3
309,0.04,0.03,1.0,3
310,0.04,0.02,1.0,3
311,0.04,0.03,1.0,3
312,0.04,0.02,1.0,3
313,0.04,0.03,1.0,3
314,0.04,0.02,1.0,3
315,0.04,0.03,1.0,3
316,0.04,0.02,1.0,3
317,0.04,0.02,1.01,3
318,0.03,0.04,1.0,3
319,0.01,0.01,1.04,3
320,0.01,-0.0,1.04,3
321,0.01,-0.03,0.97,3
322,0.12,0.03,0.9,3
323,0.11,0.01,1.0,3
324,0.11,0.02,0.99,3
325,0.07,-0.01,0.93,3
326,0.03,0.08,1.09,3
327,0.0,0.02,0.96,3
328,0.0,0.06,1.0,3
329,0.02,0.05,0.99,3
330,0.04,0.03,1.0,3
331,0.04,0.03,1.0,3
332,0.04,0.02,1.0,3
333,0.04,0.03,1.0,3
334,0.04,0.03,1.0,3
335,0.04,0.02,1.0,3
336,0.04,0.02,1.0,3
337,0.04,0.03,1.0,3
338,0.04,0.03,1.0,3
339,0.04,0.03,1.0,3
340,0.04,0.02,1.0,3
341,0.04,0.02,1.0,3
342,0.04,0.03,1.0,3
343,0.04,0.02,1.0,3
344,0.04,0.02,1.0,3
345,0.04,0.02,1.0,3
346,0.04,0.03,1.0,3
347,0.04,0.02,1.0,3
348,0.04,0.02,1.0,3
349,0.04,0.02,1.0,3
350,0.04,0.03,1.0,3
351,0.04,0.02,1.0,3
352,0.04,0.02,1.0,3
353,0.04,0.02,1.0,3
354,0.05,0.02,1.0,3
355,0.04,0.02,1.0,3
356,0.04,0.03,1.0,3
357,0.04,0.02,1.0,3
358,0.04,0.02,1.0,3
359,0.04,0.02,1.0,3
360,0.04,0.03,1.0,3
361,0.04,0.03,1.0,3
362,0.04,0.03,1.0,3
363,0.04,0.03,1.0,3
364,0.04,0.02,1.0,3
365,0.04,0.03,1.0,3
0,0.04,0.05,1.0,4
1,0.04,0.05,1.0,4
2,0.04,0.05,1.0,4
3,0.04,0.04,1.0,4
4,0.04,0.05,1.0,4
5,0.04,0.05,1.0,4
6,0.04,0.04,1.0,4
7,0.04,0.04,1.0,4
8,0.04,0.05,1.0,4
9,0.04,0.05,1.0,4
10,0.04,0.05,1.0,4
11,0.04,0.05,1.0,4
12,0.04,0.05,1.0,4
13,0.04,0.04,1.0,4
14,0.04,0.05,1.0,4
15,0.04,0.05,1.0,4
16,0.04,0.05,1.0,4
17,0.04,0.04,1.0,4
18,0.04,0.04,1.0,4
19,0.04,0.05,1.0,4
20,0.04,0.05,1.0,4
21,0.04,0.05,1.0,4
22,0.04,0.05,1.0,4
23,0.04,0.04,1.0,4
24,0.05,0.04,1.0,4
25,0.04,0.05,1.0,4
26,0.04,0.05,1.0,4
27,0.04,0.05,1.0,4
28,0.04,0.05,1.0,4
29,0.04,0.04,1.0,4
30,0.04,0.05,1.0,4
31,0.03,0.05,1.0,4
32,0.04,0.04,1.0,4
33,0.04,0.05,1.0,4
34,0.04,0.05,1.0,4
35,0.04,0.05,1.0,4
36,0.04,0.04,1.0,4
37,0.03,0.05,1.0,4
38,0.0,0.05,1.0,4
39,0.01,0.04,1.04,4
40,0.01,0.1,0.99,4
41,0.03,0.01,1.0,4
42,0.09,0.02,1.0,4
43,0.11,0.05,0.97,4
44,0.12,0.02,0.98,4
45,0.14,0.02,0.93,4
46,0.18,0.02,0.99,4
47,0.21,0.01,1.0,4
48,0.22,0.0,0.96,4
49,0.2,0.0,0.94,4
50,0.18,0.01,0.96,4
51,0.15,0.0,0.97,4
52,0.09,0.0,0.98,4
53,0.05,0.02,1.05,4
54,0.04,0.0,1.04,4
55,0.04,0.02,0.99,4
56,0.04,0.01,0.98,4
57,0.02,0.0,1.02,4
58,0.01,-0.02,1.05,4
59,0.02,0.07,1.02,4
60,0.03,0.05,1.02,4
61,0.04,0.05,1.0,4
62,0.04,0.05,1.0,4
63,0.03,0.05,1.0,4
64,0.04,0.05,1.0,4
65,0.04,0.04,1.0,4
66,0.04,0.05,1.0,4
67,0.04,0.05,1.0,4
68,0.04,0.05,1.0,4
69,0.04,0.05,1.0,4
70,0.04,0.05,1.0,4
71,0.04,0.05,1.0,4
72,0.04,0.05,1.0,4
73,0.04,0.05,1.0,4
74,0.04,0.05,1.0,4
75,0.04,0.05,1.0,4
76,0.04,0.04,1.0,4
77,0.04,0.05,1.0,4
78,0.04,0.05,1.0,4
79,0.04,0.05,1.0,4
80,0.04,0.05,1.0,4
81,0.04,0.04,1.0,4
82,0.04,0.05,1.0,4
83,0.04,0.04,1.0,4
84,0.04,0.05,1.0,4
85,0.04,0.04,1.0,4
86,0.04,0.05,1.0,4
87,0.04,0.05,1.0,4
88,0.04,0.05,1.0,4
89,0.04,0.04,1.0,4
90,0.04,0.04,1.0,4
91,0.04,0.05,1.0,4
92,0.04,0.05,1.0,4
93,0.04,0.04,1.0,4
94,0.04,0.05,1.0,4
95,0.04,0.05,1.0,4
96,0.03,0.05,1.0,4
97,0.01,0.04,1.02,4
98,-0.04,0.1,1.04,4
99,0.0,0.02,1.04,4
100,0.0,0.03,1.0,4
101,0.08,0.04,0.97,4
102,0.09,-0.03,1.02,4
103,0.09,0.07,1.0,4
104,0.13,0.07,1.02,4
105,0.12,0.07,0.96,4
106,0.13,0.02,0.91,4
107,0.13,0.04,0.96,4
108,0.1,0.02,0.99,4
109,0.07,0.07,0.94,4
110,0.04,0.16,1.01,4
111,0.02,0.1,1.0,4
112,-0.02,0.06,1.09,4
113,-0.02,0.01,1.05,4
114,0.02,0.04,0.99,4
115,0.04,0.05,1.0,4
116,0.04,0.05,1.0,4
117,0.04,0.04,1.0,4
118,0.04,0.04,1.0,4
119,0.04,0.05,1.0,4
120,0.04,0.04,1.0,4
121,0.04,0.05,1.0,4
122,0.04,0.04,1.0,4
123,0.04,0.05,1.0,4
124,0.04,0.05,1.0,4
125,0.04,0.05,1.0,4
126,0.04,0.05,1.0,4
127,0.04,0.05,1.0,4
128,0.04,0.05,1.0,4
129,0.03,0.05,1.0,4
130,0.04,0.05,1.0,4
131,0.04,0.04,1.0,4
132,0.04,0.05,1.0,4
133,0.04,0.05,1.0,4
134,0.04,0.05,1.0,4
135,0.04,0.05,1.0,4
136,0.04,0.05,1.0,4
137,0.04,0.04,1.0,4
138,0.04,0.05,1.0,4
139,0.04,0.04,1.0,4
140,0.04,0.05,1.0,4
141,0.04,0.04,1.0,4
142,0.04,0.05,1.0,4
143,0.04,0.05,1.0,4
144,0.04,0.05,1.0,4
145,0.04,0.05,1.0,4
146,0.04,0.04,1.0,4
147,0.04,0.04,1.0,4
148,0.04,0.05,1.0,4
149,0.04,0.05,1.0,4
150,0.04,0.05,1.0,4
151,-0.04,0.07,1.02,4
152,-0.0,-0.01,1.16,4
153,0.04,0.0,1.03,4
154,0.01,0.0,1.01,4
155,0.0,0.05,1.02,4
156,0.04,0.03,0.99,4
157,0.08,0.03,1.0,4
158,0.09,0.03,0.99,4
159,0.12,0.04,0.99,4
160,0.13,0.02,0.96,4
161,0.12,-0.0,0.98,4
162,0.11,0.02,0.93,4
163,0.1,0.02,0.89,4
164,0.08,0.02,1.06,4
165,0.06,0.0,1.01,4
166,0.07,0.02,0.94,4
167,0.04,0.03,1.08,4
168,0.01,0.02,1.06,4
169,0.03,0.04,0.98,4
170,0.03,0.05,1.0,4
171,0.03,0.05,1.0,4
172,0.04,0.05,1.0,4
173,0.04,0.05,1.0,4
174,0.03,0.04,1.0,4
175,0.04,0.05,1.0,4
176,0.04,0.05,1.0,4
177,0.04,0.05,1.0,4
178,0.04,0.05,1.0,4
179,0.04,0.05,1.0,4
180,0.04,0.04,1.0,4
181,0.04,0.05,1.0,4
182,0.04,0.05,1.0,4
183,0.04,0.04,1.0,4
184,0.04,0.05,1.0,4
185,0.04,0.04,1.0,4
186,0.04,0.05,1.0,4
187,0.04,0.04,1.0,4
188,0.04,0.05,1.0,4
189,0.04,0.05,1.0,4
190,0.04,0.05,1.0,4
191,0.04,0.05,1.0,4
192,0.04,0.04,1.0,4
193,0.04,0.05,1.0,4
194,0.04,0.05,1.0,4
195,0.04,0.05,1.0,4
196,0.04,0.04,1.0,4
197,0.04,0.05,1.0,4
198,0.04,0.04,1.0,4
199,0.04,0.04,1.0,4
200,0.04,0.04,1.0,4
201,0.04,0.05,1.0,4
202,0.04,0.04,1.0,4
203,0.04,0.05,1.0,4
204,0.04,0.05,1.0,4
205,0.04,0.05,1.0,4
206,0.04,0.04,1.0,4
207,0.04,0.05,1.0,4
208,0.01,0.03,1.0,4
209,-0.02,0.0,1.12,4
210,-0.02,0.02,1.02,4
211,-0.01,0.02,1.05,4
212,0.01,0.03,0.94,4
213,0.01,0.05,1.02,4
214,0.05,0.03,0.97,4
215,0.08,0.0,0.98,4
216,0.09,0.04,0.99,4
217,0.09,0.07,0.94,4
218,0.11,0.03,0.96,4
219,0.06,0.0,1.0,4
220,0.05,0.02,1.0,4
221,0.06,0.03,1.0,4
222,0.05,0.05,1.02,4
223,0.04,-0.01,1.06,4
224,0.0,0.02,1.04,4
225,0.04,0.05,1.03,4
226,0.02,0.0,1.08,4
227,0.04,0.04,1.01,4
228,0.04,0.05,1.0,4
229,0.04,0.05,1.0,4
230,0.04,0.04,1.0,4
231,0.04,0.05,1.0,4
232,0.04,0.05,1.0,4
233,0.04,0.05,1.0,4
234,0.04,0.05,1.0,4
235,0.04,0.05,1.0,4
236,0.04,0.04,1.0,4
237,0.04,0.05,1.0,4
238,0.04,0.05,1.0,4
239,0.04,0.05,1.0,4
240,0.04,0.05,1.0,4
241,0.04,0.05,1.0,4
242,0.04,0.05,1.0,4
243,0.04,0.05,1.0,4
244,0.04,0.05,1.0,4
245,0.04,0.05,1.0,4
246,0.04,0.05,1.0,4
247,0.04,0.05,1.0,4
248,0.04,0.05,1.0,4
249,0.04,0.05,1.0,4
250,0.04,0.04,1.0,4
251,0.04,0.05,1.0,4
252,0.04,0.05,1.0,4
253,0.04,0.05,1.0,4
254,0.04,0.05,1.0,4
255,0.04,0.05,1.0,4
256,0.04,0.04,1.0,4
257,0.04,0.04,1.0,4
258,0.04,0.04,1.0,4
259,0.04,0.05,1.0,4
260,0.04,0.05,1.0,4
261,0.04,0.05,1.0,4
262,0.04,0.04,1.0,4
263,0.06,0.07,1.0,4
264,0.01,0.05,1.0,4
265,0.02,0.03,1.05,4
266,0.01,0.08,0.93,4
267,-0.02,0.0,1.01,4
268,-0.02,0.02,1.0,4
269,0.03,0.07,1.03,4
270,0.05,0.03,0.97,4
271,0.13,0.06,0.91,4
272,0.14,0.05,0.95,4
273,0.12,0.09,0.91,4
274,0.11,0.01,0.99,4
275,0.07,0.06,0.99,4
276,0.07,0.02,1.02,4
277,0.04,0.05,1.03,4
278,0.04,0.0,0.99,4
279,0.05,0.05,1.09,4
280,0.03,0.02,0.96,4
281,-0.02,0.06,0.95,4
282,0.04,0.05,1.01,4
283,0.04,0.05,1.0,4
284,0.04,0.05,1.0,4
285,0.04,0.05,1.0,4
286,0.04,0.05,1.0,4
287,0.04,0.05,1.0,4
288,0.04,0.05,1.0,4
289,0.04,0.05,1.0,4
290,0.04,0.05,1.0,4
291,0.04,0.05,1.0,4
292,0.04,0.04,1.0,4
293,0.04,0.05,1.0,4
294,0.04,0.05,1.0,4
295,0.04,0.05,1.0,4
296,0.04,0.05,1.0,4
297,0.04,0.04,1.0,4
298,0.04,0.04,1.0,4
299,0.04,0.05,1.0,4
300,0.04,0.04,1.0,4
301,0.04,0.04,1.0,4
302,0.04,0.05,1.0,4
303,0.04,0.04,1.0,4
304,0.04,0.05,1.0,4
305,0.04,0.04,1.0,4
306,0.04,0.05,1.0,4
307,0.04,0.05,1.0,4
308,0.04,0.05,1.0,4
309,0.04,0.05,1.0,4
310,0.04,0.05,1.0,4
311,0.04,0.05,1.0,4
312,0.04,0.04,1.0,4
313,0.04,0.04,1.0,4
314,0.02,0.02,1.01,4
315,-0.04,0.09,1.16,4
316,-0.02,0.09,0.99,4
317,-0.04,0.0,1.01,4
318,0.0,0.03,0.99,4
319,0.02,0.08,0.98,4
320,0.07,0.03,0.96,4
321,0.06,0.03,0.94,4
322,0.08,0.07,0.9,4
323,0.07,0.07,0.92,4
324,0.09,0.09,1.0,4
325,0.06,0.05,1.0,4
326,0.05,0.12,1.02,4
327,0.03,0.01,1.0,4
328,0.03,0.04,0.98,4
329,0.05,0.09,1.09,4
330,0.02,0.05,0.99,4
331,0.05,0.05,1.0,4
332,0.03,0.05,1.0,4
333,0.04,0.04,1.0,4
334,0.04,0.05,1.0,4
335,0.04,0.05,1.0,4
336,0.04,0.04,1.0,4
337,0.04,0.04,1.0,4
338,0.03,0.05,1.0,4
339,0.04,0.05,1.0,4
340,0.04,0.05,1.0,4
341,0.03,0.05,1.0,4
342,0.04,0.04,1.0,4
343,0.04,0.05,1.01,4
344,0.04,0.04,1.0,4
345,0.04,0.05,1.0,4
346,0.04,0.05,1.0,4
347,0.04,0.05,1.0,4
348,0.04,0.05,1.0,4
349,0.04,0.05,1.0,4
350,0.04,0.05,1.0,4
351,0.04,0.05,1.0,4
352,0.04,0.04,1.0,4
353,0.04,0.05,1.0,4
354,0.04,0.05,1.0,4
355,0.04,0.05,1.0,4
356,0.04,0.04,1.0,4
357,0.04,0.04,1.0,4
358,0.04,0.04,1.0,4
359,0.04,0.05,1.0,4
360,0.04,0.05,1.0,4
361,0.04,0.05,1.0,4
362,0.04,0.04,1.0,4
363,0.04,0.04,1.0,4
364,0.04,0.05,1.0,4
365,0.04,0.05,1.0,4
366,-0.05,0.05,1.0,4
367,-0.03,0.04,1.03,4
368,-0.01,0.04,1.0,4
369,-0.02,0.07,0.95,4
370,-0.03,0.01,1.01,4
371,0.02,0.0,0.99,4
372,0.06,0.03,1.04,4
373,0.06,-0.0,0.96,4
374,0.1,-0.02,0.93,4
375,0.08,0.03,0.89,4
376,0.05,0.09,1.01,4
377,0.04,0.02,0.96,4
378,0.02,0.0,1.01,4
379,-0.0,0.06,1.1,4
380,0.0,0.06,1.04,4
381,0.02,-0.03,1.05,4
382,0.04,0.05,1.01,4
383,0.04,0.04,1.01,4
384,0.02,0.05,1.0,4
385,0.04,0.05,1.0,4
386,0.04,0.04,1.0,4
387,0.04,0.04,1.0,4
388,0.04,0.05,1.0,4
389,0.04,0.05,1.0,4
390,0.04,0.04,1.0,4
391,0.04,0.05,1.0,4
392,0.04,0.05,1.0,4
393,0.04,0.05,1.0,4
394,0.04,0.05,1.0,4
395,0.04,0.05,1.0,4
396,0.04,0.05,1.0,4
397,0.04,0.05,1.0,4
398,0.04,0.05,1.0,4
399,0.04,0.05,1.0,4
400,0.04,0.04,1.0,4
401,0.04,0.05,1.0,4
402,0.04,0.05,1.0,4
403,0.04,0.04,1.0,4
404,0.04,0.04,1.0,4
405,0.04,0.04,1.0,4
406,0.03,0.05,1.0,4
407,0.04,0.05,1.0,4
408,0.04,0.05,1.0,4
409,0.04,0.05,1.0,4
410,0.04,0.05,1.0,4
411,0.04,0.05,1.0,4
412,0.04,0.04,1.0,4
413,0.06,0.02,1.0,4
414,0.0,0.07,1.05,4
415,-0.01,0.04,1.0,4
416,0.0,-0.0,1.0,4
417,-0.02,0.02,0.96,4
418,-0.02,-0.0,0.93,4
419,0.0,-0.05,1.02,4
420,0.02,0.02,1.01,4
421,0.06,0.04,0.96,4
422,0.09,0.0,1.0,4
423,0.1,0.0,0.85,4
424,0.12,0.0,0.96,4
425,0.06,0.05,1.01,4
426,0.03,-0.02,1.0,4
427,0.04,0.05,1.03,4
428,0.0,0.0,1.03,4
429,0.04,0.0,1.01,4
430,0.03,0.04,1.01,4
431,0.04,0.04,1.0,4
432,0.04,0.04,1.0,4
433,0.04,0.05,1.0,4
434,0.04,0.04,1.0,4
435,0.04,0.05,1.0,4
436,0.04,0.05,1.0,4
437,0.04,0.05,1.0,4
438,0.04,0.05,1.0,4
439,0.04,0.05,1.0,4
440,0.04,0.05,1.0,4
441,0.04,0.05,1.0,4
442,0.04,0.04,1.0,4
443,0.04,0.05,1.0,4
444,0.04,0.04,1.0,4
445,0.04,0.04,1.0,4
446,0.04,0.04,1.0,4
447,0.04,0.05,1.0,4
448,0.04,0.04,1.0,4
449,0.04,0.05,1.0,4
450,0.04,0.04,1.0,4
451,0.04,0.05,1.0,4
452,0.04,0.05,1.0,4
453,0.04,0.05,1.0,4
454,0.04,0.04,1.0,4
455,0.04,0.05,1.0,4
456,0.04,0.04,1.0,4
457,0.04,0.04,1.0,4
458,0.04,0.0,,4
0,0.04,0.05,1.0,5
1,0.04,0.05,1.0,5
2,0.04,0.04,1.0,5
3,0.04,0.05,1.0,5
4,0.04,0.05,1.0,5
5,0.04,0.05,1.0,5
6,0.04,0.05,1.0,5
7,0.04,0.05,1.0,5
8,0.04,0.05,1.0,5
9,0.04,0.05,1.0,5
10,0.04,0.04,1.0,5
11,0.04,0.05,1.0,5
12,0.04,0.05,1.0,5
13,0.04,0.05,1.0,5
14,0.04,0.05,1.0,5
15,0.04,0.04,1.0,5
16,0.04,0.05,1.0,5
17,0.04,0.05,1.0,5
18,0.04,0.05,1.0,5
19,0.04,0.04,1.0,5
20,0.04,0.04,1.0,5
21,0.04,0.05,1.0,5
22,0.04,0.05,1.0,5
23,0.04,0.05,1.0,5
24,0.04,0.04,1.0,5
25,0.04,0.04,1.0,5
26,0.04,0.04,1.0,5
27,0.04,0.04,1.0,5
28,0.04,0.05,1.0,5
29,0.04,0.04,1.0,5
30,0.04,0.05,1.0,5
31,0.04,0.05,1.0,5
32,0.04,0.05,1.0,5
33,0.04,0.05,1.0,5
34,0.04,0.04,1.0,5
35,0.04,0.05,1.0,5
36,0.04,0.05,1.0,5
37,0.04,0.05,1.0,5
38,0.04,0.05,1.0,5
39,0.04,0.04,1.0,5
40,0.04,0.05,1.0,5
41,0.04,0.05,1.0,5
42,0.04,0.05,1.0,5
43,0.04,0.05,1.0,5
44,0.02,0.0,1.01,5
45,-0.03,0.04,1.25,5
46,0.06,0.06,1.11,5
47,0.06,0.12,0.89,5
48,0.06,0.06,0.97,5
49,0.1,0.03,0.96,5
50,0.11,0.07,0.98,5
51,0.07,0.05,0.99,5
52,0.06,0.05,0.93,5
53,0.01,0.09,1.09,5
54,-0.0,0.08,1.05,5
55,0.01,0.03,1.01,5
56,-0.02,0.05,1.02,5
57,0.01,0.05,1.0,5
58,0.03,0.05,1.0,5
59,0.04,0.04,1.0,5
60,0.04,0.05,1.0,5
61,0.04,0.04,1.0,5
62,0.04,0.05,1.0,5
63,0.04,0.05,1.0,5
64,0.04,0.05,1.0,5
65,0.04,0.04,1.0,5
66,0.04,0.05,1.0,5
67,0.04,0.05,1.0,5
68,0.04,0.04,1.0,5
69,0.04,0.05,1.0,5
70,0.04,0.04,1.0,5
71,0.04,0.05,1.0,5
72,0.04,0.04,1.0,5
73,0.04,0.05,1.0,5
74,0.04,0.04,1.0,5
75,0.04,0.05,1.0,5
76,0.04,0.05,1.0,5
77,0.04,0.05,1.0,5
78,0.04,0.04,1.0,5
79,0.04,0.04,1.0,5
80,0.04,0.05,1.0,5
81,0.04,0.05,1.0,5
82,0.04,0.04,1.0,5
83,0.04,0.05,1.0,5
84,0.04,0.04,1.0,5
85,0.04,0.05,1.0,5
86,0.04,0.05,1.0,5
87,0.04,0.05,1.0,5
88,0.04,0.05,1.0,5
89,0.04,0.05,1.0,5
90,0.04,0.05,1.0,5
91,0.04,0.04,1.0,5
92,0.04,0.04,1.01,5
93,0.04,0.05,1.0,5
94,0.04,0.05,1.0,5
95,0.04,0.05,1.0,5
96,0.04,0.05,1.0,5
97,0.04,0.05,1.0,5
98,0.04,0.04,1.0,5
99,0.04,0.04,1.01,5
100,0.0,0.05,0.99,5
101,0.04,0.05,1.15,5
102,0.01,0.06,1.07,5
103,0.05,0.03,0.93,5
104,0.11,0.07,1.0,5
105,0.13,0.05,0.91,5
106,0.16,0.06,0.98,5
107,0.17,0.03,0.94,5
108,0.12,0.12,0.97,5
109,0.05,0.13,0.98,5
110,0.0,0.01,1.07,5
111,0.0,0.05,0.99,5
112,0.0,0.09,0.96,5
113,0.02,0.05,1.09,5
114,0.02,0.07,0.94,5
115,0.04,0.03,1.0,5
116,0.04,0.04,1.0,5
117,0.04,0.04,1.0,5
118,0.04,0.04,1.0,5
119,0.04,0.05,1.0,5
120,0.04,0.04,1.0,5
121,0.04,0.05,1.0,5
122,0.04,0.04,1.0,5
123,0.04,0.04,1.0,5
124,0.03,0.05,1.0,5
125,0.03,0.05,1.0,5
126,0.04,0.05,1.0,5
127,0.04,0.05,1.0,5
128,0.04,0.05,1.0,5
129,0.04,0.05,1.0,5
130,0.04,0.04,1.0,5
131,0.04,0.04,1.0,5
132,0.04,0.05,1.0,5
133,0.04,0.05,1.0,5
134,0.04,0.05,1.0,5
135,0.04,0.05,1.0,5
136,0.04,0.05,1.0,5
137,0.04,0.05,1.0,5
138,0.04,0.05,1.0,5
139,0.04,0.05,1.0,5
140,0.04,0.04,1.0,5
141,0.04,0.04,1.0,5
142,0.04,0.04,1.0,5
143,0.04,0.04,1.0,5
144,0.04,0.04,1.0,5
145,0.04,0.04,1.0,5
146,0.04,0.04,1.0,5
147,0.04,0.05,1.0,5
148,0.04,0.05,1.0,5
149,0.04,0.05,1.0,5
150,0.04,0.05,1.0,5
151,0.04,0.05,1.0,5
152,0.04,0.04,1.0,5
153,0.07,0.01,1.01,5
154,0.02,0.06,1.04,5
155,0.04,0.05,1.02,5
156,0.03,0.11,1.07,5
157,0.11,0.07,0.88,5
158,0.14,0.05,0.99,5
159,0.18,0.07,0.88,5
160,0.15,0.07,0.97,5
161,0.08,0.06,0.98,5
162,0.09,0.07,1.09,5
163,0.09,0.01,1.02,5
164,0.05,0.06,1.02,5
165,0.0,0.07,1.04,5
166,0.01,0.1,1.02,5
167,0.03,0.02,1.05,5
168,0.04,0.03,1.0,5
169,0.04,0.05,1.0,5
170,0.04,0.04,1.0,5
171,0.04,0.04,1.0,5
172,0.04,0.05,1.0,5
173,0.04,0.05,1.0,5
174,0.04,0.04,1.0,5
175,0.04,0.05,1.0,5
176,0.04,0.04,1.0,5
177,0.04,0.05,1.0,5
