,duration,srcbytes,dstbytes,land,wrongfragment,urgent,hot,numfailedlogins,loggedin,numcompromised,rootshell,suattempted,numfilecreations,numshells,numaccessfiles,ishostlogin,count,srvcount,serrorrate,rerrorrate,samesrvrate,diffsrvrate,srvdiffhostrate,dsthostcount,dsthostsrvcount,dsthostdiffsrvrate,dsthostsamesrcportrate,dsthostsrvdiffhostrate,protocol_encoded,service_encoded,flag_encoded
32688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,4,0.0,1.0,0.02,0.07,0.0,255,4,0.07,0.0,0.0,80114.2882489848,0.7915057915057915,0.0
32689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,1.0,0.5,1.0,0.0,255,1,0.54,0.49,0.0,80114.2882489848,90075.67057154624,0.0
32690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,18,1.0,0.0,0.07,0.05,0.0,255,18,0.06,0.0,0.0,80114.2882489848,0.0,0.02536512582135376
32691,0,263,10939,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0.0,0.0,1.0,0.0,1.0,10,255,0.0,0.1,0.05,80114.2882489848,6006.81136893252,20938.455295185224
32692,0,245,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,0.0,0.0,161,10,0.03,0.06,0.0,80114.2882489848,143597.02653061223,20938.455295185224
32693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,10,1.0,0.0,0.1,0.06,0.0,255,10,0.05,0.0,0.0,80114.2882489848,0.002881844380403458,0.02536512582135376
32694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,1.0,0.0,0.56,0.25,0.0,255,69,0.02,0.0,0.0,80114.2882489848,6006.81136893252,0.02536512582135376
32695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,22,1.0,0.0,0.09,0.05,0.0,255,22,0.07,0.0,0.0,80114.2882489848,90075.67057154624,0.02536512582135376
32696,0,26408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,0.0,0.0,159,74,0.04,0.43,0.03,80114.2882489848,143597.02653061223,20938.455295185224
32697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,20,1.0,0.0,0.17,0.06,0.0,68,19,0.09,0.01,0.0,80114.2882489848,90075.67057154624,0.02536512582135376
32698,12913,97,2487,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,9,1,0.44,0.11,0.0,80114.2882489848,190410.34806629835,20938.455295185224
32699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,1,1.0,0.0,0.0,0.07,0.0,255,1,0.07,0.0,0.0,80114.2882489848,0.06333973128598848,0.02536512582135376
32700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,14,1.0,0.0,0.06,0.07,0.0,255,1,0.08,0.0,0.0,80114.2882489848,0.001455604075691412,0.02536512582135376
32701,0,863,337,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,144,186,0.03,0.01,0.01,80114.2882489848,32667.764255435526,20938.455295185224
32702,0,232,3390,0,0,0,0,0,1,0,0,0,0,0,0,0,31,38,0.0,0.0,1.0,0.0,0.08,65,255,0.0,0.02,0.01,80114.2882489848,6006.81136893252,20938.455295185224
32703,0,222,12656,0,0,0,0,0,1,0,0,0,0,0,0,0,3,14,0.0,0.0,1.0,0.0,0.21,43,255,0.0,0.02,0.03,80114.2882489848,6006.81136893252,20938.455295185224
32704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,16,1.0,0.0,0.16,0.06,0.0,255,18,0.07,0.0,0.0,80114.2882489848,0.0023094688221709007,0.02536512582135376
32705,12,3466,375,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0.0,0.0,1.0,0.0,1.0,137,99,0.03,0.01,0.02,80114.2882489848,32667.764255435526,20938.455295185224
32706,0,192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,136,86,0.11,0.4,0.02,80114.2882489848,143597.02653061223,20938.455295185224
32707,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,31,91,0.0,1.0,0.34,342.9415600096595,11.793976429506765,20938.455295185224
32708,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,4,4,0.0,1.0,0.0,342.9415600096595,878.9954427083334,20938.455295185224
32709,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,0.0,0.0,1.0,0.0,1.0,2,146,0.0,1.0,0.5,342.9415600096595,11.793976429506765,20938.455295185224
32710,0,335,595,0,0,0,0,0,1,0,0,0,0,0,0,0,7,8,0.0,0.0,1.0,0.0,0.25,255,255,0.0,0.0,0.0,80114.2882489848,6006.81136893252,20938.455295185224
32711,0,315,369,0,0,0,0,0,1,0,0,0,0,0,0,0,13,14,0.0,0.0,1.0,0.0,0.14,255,255,0.0,0.0,0.0,80114.2882489848,6006.81136893252,20938.455295185224
32712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,4,1.0,0.0,0.02,0.07,0.0,255,4,0.07,0.0,0.0,80114.2882489848,789039.1043329532,0.02536512582135376
32713,0,274,4089,0,0,0,0,0,1,0,0,0,0,0,0,0,7,7,0.0,0.0,1.0,0.0,0.0,20,255,0.0,0.05,0.05,80114.2882489848,6006.81136893252,20938.455295185224
32714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,1.0,0.5,1.0,0.0,255,1,1.0,1.0,0.0,80114.2882489848,0.05384615384615385,444704.5544174136
32715,0,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,4,4,0.0,0.0,1.0,0.0,0.0,85,85,0.0,0.01,0.0,80114.2882489848,6006.81136893252,20938.455295185224
32716,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0.0,0.0,1.0,0.0,1.0,3,103,0.0,1.0,0.25,342.9415600096595,11.793976429506765,20938.455295185224
32717,0,315,2084,0,0,0,0,0,1,0,0,0,0,0,0,0,10,32,0.0,0.0,1.0,0.0,0.09,63,255,0.0,0.02,0.03,80114.2882489848,6006.81136893252,20938.455295185224
32718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,44,233,0.0,0.02,0.15,80114.2882489848,6006.81136893252,0.0
32719,0,170,11680,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1.0,0.0,1.0,0.0,0.0,32,255,0.0,0.03,0.01,80114.2882489848,6006.81136893252,77117.35342465753
32720,40,1188,332,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,56,217,0.0,0.02,0.01,80114.2882489848,32667.764255435526,20938.455295185224
32721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,2,1.0,0.0,0.01,0.06,0.0,255,8,0.07,0.0,0.0,80114.2882489848,90075.67057154624,0.02536512582135376
32722,0,214,1472,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,0.0,0.0,1.0,0.0,0.5,43,255,0.0,0.02,0.03,80114.2882489848,6006.81136893252,20938.455295185224
32723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,1.0,0.5,1.0,0.0,255,1,1.0,1.0,0.0,80114.2882489848,90075.67057154624,444704.5544174136
32724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1.0,0.0,0.29,0.57,0.0,255,3,0.09,0.0,0.0,80114.2882489848,0.001838235294117647,0.02536512582135376
32725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,1,0.09,0.9,0.0,1.0,0.0,255,1,1.0,0.0,0.0,80114.2882489848,312548.73411332874,0.0
32726,0,206,1694,0,0,0,0,0,1,0,0,0,0,0,0,0,7,19,0.0,0.0,1.0,0.0,0.11,41,255,0.0,0.02,0.02,80114.2882489848,6006.81136893252,20938.455295185224
32727,30699,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,1.0,1.0,0.0,0.0,255,2,0.73,1.0,0.0,80114.2882489848,90075.67057154624,889347.3907476249
32728,0,303,8670,0,0,0,0,0,1,0,0,0,0,0,0,0,3,7,0.0,0.0,1.0,0.0,0.29,238,255,0.0,0.0,0.01,80114.2882489848,6006.81136893252,20938.455295185224
32729,0,160,1838,0,0,0,0,0,1,0,0,0,0,0,0,0,4,7,0.0,0.0,1.0,0.0,0.29,55,255,0.0,0.02,0.02,80114.2882489848,6006.81136893252,20938.455295185224
32730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,13,1.0,0.0,0.22,0.07,0.0,255,63,0.02,0.01,0.0,80114.2882489848,143597.02653061223,0.02536512582135376
32731,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0.0,0.0,1.0,0.0,0.33,255,225,0.01,0.0,0.0,141.21503368238513,130.25666261196506,20938.455295185224
32732,0,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,369,0.0,0.0,1.0,0.0,0.0,255,255,0.0,1.0,0.0,342.9415600096595,878.9954427083334,20938.455295185224
32733,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,18,8,0.11,0.44,0.0,141.21503368238513,130.25666261196506,20938.455295185224
32734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,4,1.0,0.0,0.02,0.07,0.0,255,4,0.07,0.0,0.0,80114.2882489848,90075.67057154624,0.02536512582135376
32735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,16,1.0,0.0,0.11,0.06,0.0,255,16,0.06,0.0,0.0,80114.2882489848,0.002061855670103093,0.02536512582135376
32736,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,0.0,0.0,1.0,0.0,1.0,1,133,0.0,1.0,0.5,342.9415600096595,11.793976429506765,20938.455295185224
32737,0,942,330,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,37,169,0.11,0.03,0.01,80114.2882489848,32667.764255435526,20938.455295185224
32738,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,149,151,0.0,0.0,1.0,0.0,0.01,255,229,0.01,0.01,0.0,141.21503368238513,130.25666261196506,20938.455295185224
32739,715,416,538,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0.0,0.0,1.0,0.0,1.0,21,255,0.0,0.05,0.07,80114.2882489848,6006.81136893252,20938.455295185224
32740,0,217,1472,0,0,0,0,0,1,0,0,0,0,0,0,0,11,13,0.0,0.0,1.0,0.0,0.15,82,255,0.0,0.01,0.06,80114.2882489848,6006.81136893252,20938.455295185224
32741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,17,1.0,0.0,0.26,0.06,0.0,255,64,0.02,0.02,0.0,80114.2882489848,143597.02653061223,0.02536512582135376
32742,0,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,29,29,0.0,0.03,0.0,80114.2882489848,6006.81136893252,20938.455295185224
32743,0,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,4,3,0.0,0.0,0.75,0.5,0.0,65,65,0.0,0.02,0.0,80114.2882489848,6006.81136893252,20938.455295185224
32744,0,1342,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,6,0.0,0.0,1.0,0.0,0.0,79,34,0.06,0.15,0.06,80114.2882489848,143597.02653061223,20938.455295185224
32745,1,1519,326,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0.0,0.0,1.0,0.0,1.0,90,37,0.13,0.01,0.0,80114.2882489848,32667.764255435526,20938.455295185224
32746,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,255,5,0.07,0.02,0.0,80114.2882489848,143597.02653061223,20938.455295185224
32747,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.5,1.0,0.0,3,199,0.0,1.0,0.25,342.9415600096595,11.793976429506765,20938.455295185224
32748,0,212,1744,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0.0,0.0,1.0,0.0,0.0,3,255,0.0,0.33,0.04,80114.2882489848,6006.81136893252,20938.455295185224
32749,4848,147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,255,1,0.56,0.86,0.0,141.21503368238513,312548.73411332874,20938.455295185224
32750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,15,1.0,0.0,0.07,0.07,0.0,255,2,0.06,0.0,0.0,80114.2882489848,90075.67057154624,0.02536512582135376
32751,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,11,0.0,0.0,0.31,0.11,0.0,255,67,0.18,0.88,0.0,141.21503368238513,90075.67057154624,20938.455295185224
32752,0,214,392,0,0,0,0,0,1,0,0,0,0,0,0,0,29,32,0.0,0.0,1.0,0.0,0.09,210,231,0.0,0.0,0.01,80114.2882489848,6006.81136893252,20938.455295185224
32753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,2,1.0,0.0,0.01,0.05,0.0,255,2,0.05,0.0,0.0,80114.2882489848,90075.67057154624,0.02536512582135376
32754,0,259,1159,0,0,0,0,0,1,0,0,0,0,0,0,0,7,7,0.0,0.0,1.0,0.0,0.0,31,255,0.0,0.03,0.03,80114.2882489848,6006.81136893252,20938.455295185224
32755,0,237,3685,0,0,0,0,0,1,0,0,0,0,0,0,0,1,17,0.0,0.0,1.0,0.0,0.12,19,255,0.0,0.05,0.01,80114.2882489848,6006.81136893252,20938.455295185224
32756,0,315,405,0,0,0,0,0,1,0,0,0,0,0,0,0,7,7,0.0,0.0,1.0,0.0,0.0,48,255,0.0,0.02,0.03,80114.2882489848,6006.81136893252,20938.455295185224
32757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,17,1.0,0.0,0.15,0.06,0.0,64,16,0.09,0.02,0.0,80114.2882489848,90075.67057154624,0.02536512582135376
32758,0,297,362,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,0.0,0.0,1.0,0.0,0.0,4,255,0.0,0.25,0.04,80114.2882489848,6006.81136893252,20938.455295185224
32759,2,738,328,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,94,66,0.04,0.01,0.0,80114.2882489848,32667.764255435526,20938.455295185224
32760,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,255,133,0.01,0.0,0.0,141.21503368238513,90075.67057154624,20938.455295185224
32761,0,45,119,0,0,0,0,0,0,0,0,0,0,0,0,0,110,112,0.0,0.0,1.0,0.0,0.02,255,227,0.01,0.0,0.0,141.21503368238513,130.25666261196506,20938.455295185224
32762,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0.0,0.0,1.0,0.0,1.0,2,112,0.0,1.0,0.5,342.9415600096595,11.793976429506765,20938.455295185224
32763,0,246,1610,0,0,0,0,0,1,0,0,0,0,0,0,0,7,7,0.0,0.0,1.0,0.0,0.0,255,255,0.0,0.0,0.0,80114.2882489848,6006.81136893252,20938.455295185224
32764,1310,146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.0,0.0,0.67,0.67,0.0,255,2,0.81,1.0,0.0,141.21503368238513,312548.73411332874,20938.455295185224
32765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,20,1.0,0.0,0.07,0.06,0.0,255,18,0.05,0.0,0.0,80114.2882489848,90075.67057154624,0.02536512582135376
32766,0,298,188,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25,0.0,0.0,1.0,0.0,0.16,32,255,0.0,0.03,0.03,80114.2882489848,6006.81136893252,20938.455295185224
32767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,5,1.0,0.0,0.17,0.21,0.0,255,5,0.09,0.0,0.0,80114.2882489848,90075.67057154624,0.02536512582135376
32768,0,105,147,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0.0,0.0,0.18,0.18,0.0,255,239,0.01,0.01,0.0,141.21503368238513,90075.67057154624,20938.455295185224
32769,0,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,35,35,0.0,0.0,1.0,0.0,0.0,255,135,0.47,0.53,0.0,141.21503368238513,90075.67057154624,20938.455295185224
32770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,1.0,1.0,0.0,1.0,40,255,0.0,0.03,0.19,80114.2882489848,6006.81136893252,0.0
32771,0,299,77053,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1.0,0.0,1.0,0.0,0.0,25,6,0.16,0.04,0.0,80114.2882489848,190410.34806629835,77117.35342465753
32772,0,1158,327,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,164,130,0.02,0.01,0.02,80114.2882489848,32667.764255435526,20938.455295185224
32773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,13,1.0,0.0,0.05,0.06,0.0,255,1,0.07,0.0,0.0,80114.2882489848,0.002881844380403458,0.02536512582135376
32774,0,202,55044,0,0,0,0,0,1,0,0,0,0,0,0,0,12,12,0.0,0.0,1.0,0.0,0.0,87,255,0.0,0.01,0.06,80114.2882489848,6006.81136893252,20938.455295185224
32775,0,305,2160,0,0,0,0,0,1,0,0,0,0,0,0,0,6,11,0.0,0.0,1.0,0.0,0.18,49,255,0.0,0.02,0.01,80114.2882489848,6006.81136893252,20938.455295185224
32776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,18,1.0,0.0,0.13,0.04,0.0,255,18,0.05,0.0,0.0,80114.2882489848,0.049868766404199474,0.02536512582135376
32777,0,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,146,126,0.01,0.01,0.0,141.21503368238513,90075.67057154624,20938.455295185224
32778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2,0.0,1.0,0.02,0.08,0.0,255,2,0.06,0.0,0.0,80114.2882489848,0.0,0.0
32779,0,322,104132,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0.0,0.0,1.0,0.0,0.0,9,255,0.0,0.11,0.03,80114.2882489848,6006.81136893252,20938.455295185224
32780,4,864,326,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,159,152,0.03,0.01,0.01,80114.2882489848,32667.764255435526,20938.455295185224
32781,0,212,2290,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0.0,0.0,1.0,0.0,0.0,3,255,0.0,0.33,0.01,80114.2882489848,6006.81136893252,20938.455295185224
32782,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,15,0.0,0.0,0.38,0.1,0.0,255,60,0.29,0.76,0.0,141.21503368238513,90075.67057154624,20938.455295185224
32783,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,1.0,0.0,0.0,178,31,0.03,0.17,0.0,80114.2882489848,143597.02653061223,20938.455295185224
32784,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,24,0.0,0.0,0.92,0.08,0.0,255,33,0.22,1.0,0.0,141.21503368238513,90075.67057154624,20938.455295185224
32785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,9,1.0,0.0,0.07,0.06,0.0,255,9,0.05,0.0,0.0,80114.2882489848,0.05384615384615385,0.02536512582135376
32786,0,321,47268,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0.0,0.0,1.0,0.0,0.0,10,255,0.0,0.1,0.01,80114.2882489848,6006.81136893252,20938.455295185224
32787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,1.0,0.0,0.71,0.43,0.0,255,66,0.02,0.01,0.0,80114.2882489848,6006.81136893252,0.02536512582135376
32788,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,1.0,0.0,0.0,255,3,0.25,0.71,0.0,141.21503368238513,312548.73411332874,20938.455295185224
32789,0,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,243,0.0,0.0,1.0,0.0,0.0,255,255,0.0,1.0,0.0,342.9415600096595,878.9954427083334,20938.455295185224
32790,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.5,1.0,0.0,2,1,1.0,1.0,0.0,141.21503368238513,312548.73411332874,20938.455295185224
32791,0,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,5,5,0.0,0.0,1.0,0.0,0.0,117,117,0.0,0.01,0.0,80114.2882489848,6006.81136893252,20938.455295185224
32792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,7,1.0,0.0,0.05,0.06,0.0,215,9,0.08,0.0,0.0,80114.2882489848,90075.67057154624,0.02536512582135376
32793,0,357,4084,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,0.0,0.0,1.0,0.0,0.0,255,255,0.0,0.0,0.0,80114.2882489848,6006.81136893252,20938.455295185224
32794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,2,1.0,0.0,0.01,0.06,0.0,255,2,0.05,0.0,0.0,80114.2882489848,0.06333973128598848,0.02536512582135376
32795,256,263,281,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0.0,0.0,1.0,0.0,1.0,255,253,0.01,0.0,0.0,80114.2882489848,6006.81136893252,20938.455295185224
32796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,17,1.0,0.0,0.24,0.06,0.0,255,57,0.04,0.01,0.0,80114.2882489848,143597.02653061223,0.02536512582135376
32797,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,0.0,0.0,1.0,0.0,0.18,38,36,0.08,0.03,0.0,141.21503368238513,130.25666261196506,20938.455295185224
32798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2,1.0,0.0,0.01,0.06,0.0,255,19,0.06,0.0,0.0,80114.2882489848,90075.67057154624,0.02536512582135376
32799,0,44,133,0,0,0,0,0,0,0,0,0,0,0,0,0,70,285,0.0,0.0,1.0,0.0,0.01,128,200,0.02,0.88,0.01,141.21503368238513,130.25666261196506,20938.455295185224
32800,0,105,145,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,35,27,0.09,0.03,0.0,141.21503368238513,90075.67057154624,20938.455295185224
32801,0,234,433,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,1,255,0.0,1.0,0.07,80114.2882489848,6006.81136893252,20938.455295185224
32802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,9,1.0,0.0,0.07,0.06,0.0,255,8,0.06,0.0,0.0,80114.2882489848,98.89044289044288,0.02536512582135376
32803,0,303,185,0,0,0,0,0,1,0,0,0,0,0,0,0,15,15,0.0,0.0,1.0,0.0,0.0,255,255,0.0,0.0,0.0,80114.2882489848,6006.81136893252,20938.455295185224
32804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,11,1.0,0.0,0.25,0.09,0.0,255,69,0.02,0.01,0.0,80114.2882489848,190410.34806629835,0.02536512582135376
32805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,1.0,1.0,0.0,1.0,5,154,0.0,0.2,0.21,80114.2882489848,6006.81136893252,0.0
32806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,1.0,0.0,0.0,123,1,0.92,0.93,0.0,80114.2882489848,90075.67057154624,0.0
32807,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,112,192,0.0,0.0,1.0,0.0,0.01,255,255,0.0,0.01,0.0,141.21503368238513,130.25666261196506,20938.455295185224
32808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,13,1.0,0.0,0.04,0.05,0.0,255,6,0.07,0.0,0.0,80114.2882489848,0.0022172949002217295,0.02536512582135376
32809,0,45,77,0,0,0,0,0,0,0,0,0,0,0,0,0,148,148,0.0,0.0,1.0,0.0,0.0,255,226,0.01,0.0,0.0,141.21503368238513,130.25666261196506,20938.455295185224
32810,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.5,1.0,0.0,255,23,0.01,0.1,0.0,342.9415600096595,134.14285714285714,20938.455295185224
32811,0,230,1875,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,0.0,0.0,1.0,0.0,0.0,224,255,0.0,0.0,0.01,80114.2882489848,6006.81136893252,20938.455295185224
32812,0,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,154,54,0.65,0.0,0.35,0.05,0.0,255,54,0.79,0.21,0.0,141.21503368238513,90075.67057154624,20938.455295185224
32813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,18,1.0,0.0,0.14,0.05,0.0,255,18,0.05,0.0,0.0,80114.2882489848,0.052486187845303865,0.02536512582135376
32814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,23,1.0,0.0,0.08,0.05,0.0,255,23,0.05,0.0,0.0,80114.2882489848,1155332.1003717473,0.02536512582135376
32815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,22,1.0,0.0,0.08,0.04,0.0,255,22,0.05,0.0,0.0,80114.2882489848,165.6816720257235,0.02536512582135376
32816,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,0.0,0.0,1.0,0.0,1.0,2,18,0.0,1.0,0.5,342.9415600096595,11.793976429506765,20938.455295185224
32817,7482,146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,255,1,0.6,0.89,0.0,141.21503368238513,312548.73411332874,20938.455295185224
32818,0,567,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0.0,0.0,0.5,1.0,0.0,27,25,0.11,0.93,0.0,80114.2882489848,143597.02653061223,20938.455295185224
32819,0,43,126,0,0,0,0,0,0,0,0,0,0,0,0,0,191,190,0.0,0.0,0.99,0.01,0.0,222,189,0.01,0.0,0.0,141.21503368238513,130.25666261196506,20938.455295185224
32820,0,242,1377,0,0,0,0,0,1,0,0,0,0,0,0,0,12,12,0.0,0.0,1.0,0.0,0.0,36,255,0.0,0.03,0.02,80114.2882489848,6006.81136893252,20938.455295185224
32821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,8,0.0,1.0,0.05,0.06,0.0,255,8,0.05,0.0,0.0,80114.2882489848,90075.67057154624,0.0
32822,0,342,11368,0,0,0,0,0,1,0,0,0,0,0,0,0,8,8,0.0,0.0,1.0,0.0,0.0,37,255,0.0,0.03,0.03,80114.2882489848,6006.81136893252,20938.455295185224
32823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,1,1.0,0.0,0.01,0.06,0.0,255,1,0.06,0.0,0.0,80114.2882489848,0.002105263157894737,0.02536512582135376
32824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,16,1.0,0.0,0.13,0.06,0.0,255,16,0.05,0.0,0.0,80114.2882489848,0.05384615384615385,0.02536512582135376
32825,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,13,21,0.0,0.0,1.0,0.0,0.14,255,233,0.01,0.0,0.0,141.21503368238513,130.25666261196506,20938.455295185224
